,classifier_name,archive_name,dataset_name,iteration,precision,accuracy,recall,train_time,test_time
847,nne/inception/batch_size/16-0-1-2-3-4-,TSC,NonInvasiveFatalECG_Thorax1,0.0,0.9528284153716808,0.9552162849872774,0.9536616888116092,0.0,0.0
848,nne/inception/batch_size/16-0-1-2-3-4-,TSC,Gun_Point,0.0,1.0,1.0,1.0,0.0,0.0
849,nne/inception/batch_size/16-0-1-2-3-4-,TSC,StarLightCurves,0.0,0.9791637963343588,0.9805730937348228,0.9639140018462972,0.0,0.0
850,nne/inception/batch_size/32-0-1-2-3-4-,TSC,Cricket_Z,0.0,0.8589430544482727,0.8641025641025641,0.8580642061312233,0.0,0.0
851,nne/inception/batch_size/32-0-1-2-3-4-,TSC,CinC_ECG_torso,0.0,0.8292507589307259,0.8268115942028985,0.8263826751142868,0.0,0.0
852,nne/inception/batch_size/32-0-1-2-3-4-,TSC,yoga,0.0,0.9032503915415316,0.902,0.8999214223843905,0.0,0.0
853,nne/inception/batch_size/32-0-1-2-3-4-,TSC,DiatomSizeReduction,0.0,0.962962962962963,0.9477124183006536,0.9377820760799483,0.0,0.0
854,nne/inception/batch_size/32-0-1-2-3-4-,TSC,ProximalPhalanxOutlineCorrect,0.0,0.925137122184619,0.9243986254295532,0.8979681013764474,0.0,0.0
855,nne/inception/batch_size/32-0-1-2-3-4-,TSC,MedicalImages,0.0,0.8056950010697083,0.8105263157894737,0.7880763491932538,0.0,0.0
856,nne/inception/batch_size/32-0-1-2-3-4-,TSC,ElectricDevices,0.0,0.7037953472937285,0.7236415510309947,0.6393723995011926,0.0,0.0
857,nne/inception/batch_size/32-0-1-2-3-4-,TSC,Ham,0.0,0.7698412698412698,0.7619047619047619,0.7592592592592593,0.0,0.0
858,nne/inception/batch_size/32-0-1-2-3-4-,TSC,uWaveGestureLibrary_X,0.0,0.8255716054209329,0.8288665549972083,0.8272582516399754,0.0,0.0
859,nne/inception/batch_size/32-0-1-2-3-4-,TSC,ProximalPhalanxOutlineAgeGroup,0.0,0.7549807071422947,0.8487804878048779,0.7745632798573975,0.0,0.0
